src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,annotation
ἐφύλαξε,ἐφύλαξες,0_12,V;3;SG;PFV;PST,0_9,N;NOM;PL
οὐρανοὶ,οὐρανὸν,2_19,?,2_4,?
μπορέσουν,μπορέσῃς,1_5,?,1_2,?
θεοί,θεῶν,2_6,ADJ;VOC;PL;MASC,2_24,?
πιστέψωμεν,πιστέψω,1_7,?,1_8,V;1;SG;IPFV;PRS
ἑτοιμάσωμεν,ἑτοιμάσῃς,1_7,?,1_2,?
πιστεύει,πιστεύετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP
ὑποταχθῇ,ὑποταχθῆτε,2_2,?,2_9,?
οἰκοδομήν,οἰκοδομεῖ,2_10,?,2_8,?
περιτομὴ,περιτομῆς,2_20,?,2_5,?
μερικοὺς,μερικὴν,2_15,?,2_12,?
ἐμίσησαν,ἐμίσησες,0_5,?,0_9,N;NOM;PL
διαφορετικὸν,διαφορετικὴν,2_4,?,2_12,?
φάγουν,φάγωμεν,1_5,?,1_7,?
φθάσουν,φθάσει,1_5,?,1_10,V;3;SG;IPFV;PRS
σωθῇ,σωθῆτε,2_2,?,2_9,?
γεμίζουν,γεμίζει,1_5,?,1_10,V;3;SG;IPFV;PRS
μέλη,μέλι,0_14,ADJ;NOM;SG;FEM,0_6,N;VOC;PL
δεκάτη,δεκάτην,0_0,N;ACC;SG,0_1,?
μπορῆτε,μπορῇ,2_9,?,2_2,?
γνωστὸς,γνωστῶν,2_21,?,2_24,?
ἐπιτρέπεται,ἐπιτρέπει,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_10,V;3;SG;IPFV;PRS
κληρονομίας,κληρονομοῦν,2_11,V;2;PL;IPFV;PST,2_3,?
πόσες,πόσος,0_9,N;NOM;PL,0_2,N;NOM;SG
στενὴ,στενοὺς,2_20,?,2_15,?
ἐφαρμόζεται,ἐφαρμόζουν,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_5,?
ἀνόητε,ἀνόητα,0_12,V;3;SG;PFV;PST,0_0,N;ACC;SG
ταπεινὸς,ταπεινὴν,2_21,?,2_12,?
δοξάζουν,δοξάζεται,1_5,?,1_1,ADJ;VOC;PL;FEM;SPRL;AB
βλέπετε,βλέπωμεν,1_3,V;2;PL;IMP,1_7,?
σημερινῆς,σημερινὴν,2_5,?,2_12,?
ὀλίγες,ὀλίγου,0_9,N;NOM;PL,0_15,ADJ;GEN;SG;NEUT
ὁμολογήσῃ,ὁμολογῶ,2_18,?,2_7,?
κυττάζει,κυττάζουν,1_10,V;3;SG;IPFV;PRS,1_5,?
θεοῦ,θεόν,2_17,?,2_13,ADJ;NOM;SG;NEUT
ἀδύνατη,ἀδύνατοι,0_14,ADJ;NOM;SG;FEM,0_13,ADJ;NOM;PL;MASC
βοηθήσῃ,βοηθὸν,2_18,?,2_4,?
βοσκοί,βοσκόν,2_6,ADJ;VOC;PL;MASC,2_13,ADJ;NOM;SG;NEUT
πόσους,πόσο,0_7,ADJ;ACC;PL;MASC,0_10,ADJ;VOC;SG;NEUT
γνωστῶν,γνωστὰ,2_24,?,2_1,?
ἐξορκίζω,ἐξορκίζῃς,1_8,V;1;SG;IPFV;PRS,1_2,?
βωβὸς,βωβὸν,2_21,?,2_4,?
βάζει,βάζῃ,1_10,V;3;SG;IPFV;PRS,1_4,?
μπορῶ,μποροῦν,2_7,?,2_3,?
κέρατα,κέρατά,0_0,N;ACC;SG,0_3,?
καμωμένην,καμωμένη,0_1,?,0_0,N;ACC;SG
κάνω,κάνῃ,1_8,V;1;SG;IPFV;PRS,1_4,?
ὅλος,ὅλη,0_2,N;NOM;SG,0_14,ADJ;NOM;SG;FEM
δοξάζετε,δοξάζεται,1_3,V;2;PL;IMP,1_1,ADJ;VOC;PL;FEM;SPRL;AB
δράκος,δράκον,0_2,N;NOM;SG,0_1,?
ἔλθουν,ἔλθω,1_5,?,1_8,V;1;SG;IPFV;PRS
δυνατὸς,δυνατοὺς,2_21,?,2_15,?
νεωτέρου,νεωτέρους,0_15,ADJ;GEN;SG;NEUT,0_7,ADJ;ACC;PL;MASC
θέλῃ,θέλων,1_4,?,1_9,?
δαμασκὸν,δαμασκόν,2_4,?,2_13,ADJ;NOM;SG;NEUT
παρηγορίας,παρηγορήσῃ,2_11,V;2;PL;IPFV;PST,2_18,?
παρθένοι,παρθένος,0_6,N;VOC;PL,0_2,N;NOM;SG
δείξουν,δείξω,1_5,?,1_8,V;1;SG;IPFV;PRS
πνευματικός,πνευματικὴν,2_22,ADJ;NOM;SG;MASC,2_12,?
λευκόν,λευκά,2_13,ADJ;NOM;SG;NEUT,2_14,N;ACC;PL
εἰρηνική,εἰρηνικὸν,2_0,N;VOC;SG,2_4,?
πτωχός,πτωχὰ,2_22,ADJ;NOM;SG;MASC,2_1,?
ἐκτελέσω,ἐκτελέσωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?
προσκάλεσα,προσκάλεσε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST
ἀγανάκτησα,ἀγανάκτησε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST
παρεκάλεσε,παρεκάλεσες,0_12,V;3;SG;PFV;PST,0_9,N;NOM;PL
πιστεύω,πιστεύετε,1_8,V;1;SG;IPFV;PRS,1_3,V;2;PL;IMP
ἀδελφοῦ,ἀδελφὸν,2_17,?,2_4,?
βγῆτε,βγῇ,2_9,?,2_2,?
μετέχῃ,μετέχομεν,1_4,?,1_0,?
ἄλλον,ἄλλου,0_1,?,0_15,ADJ;GEN;SG;NEUT
ἀνατολὴν,ἀνατολήν,2_12,?,2_10,?
θεωρήσῃ,θεωρῇ,2_18,?,2_2,?
ἐγνώρισαν,ἐγνώρισες,0_5,?,0_9,N;NOM;PL
ἐπιδιώκῃ,ἐπιδιώκω,1_4,?,1_8,V;1;SG;IPFV;PRS
γραφὴ,γραφῆ,2_20,?,2_16,?
δίνει,δίνομεν,1_10,V;3;SG;IPFV;PRS,1_0,?
φυλακῆς,φυλακῇ,2_5,?,2_2,?
ἐλευθέρους,ἐλευθέρων,0_7,ADJ;ACC;PL;MASC,0_8,N;GEN;PL
ἐπίγειος,ἐπίγεια,0_2,N;NOM;SG,0_0,N;ACC;SG
πόσο,πόσα,0_10,ADJ;VOC;SG;NEUT,0_0,N;ACC;SG
ἐπιστρέψουν,ἐπιστρέψῃ,1_5,?,1_4,?
αὐτός,αὐτοὺς,2_22,ADJ;NOM;SG;MASC,2_15,?
ἔβαλαν,ἔβαλε,0_5,?,0_12,V;3;SG;PFV;PST
πολέμους,πολέμου,0_7,ADJ;ACC;PL;MASC,0_15,ADJ;GEN;SG;NEUT
κρατήσῃ,κρατοῦν,2_18,?,2_3,?
γνωρίζει,γνωρίζομεν,1_10,V;3;SG;IPFV;PRS,1_0,?
ἀφήνω,ἀφήνει,1_8,V;1;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS
συγχωρῆτε,συγχωρῇ,2_9,?,2_2,?
ἀληθινοῦ,ἀληθινὴν,2_17,?,2_12,?
δίνει,δίνουν,1_10,V;3;SG;IPFV;PRS,1_5,?
εἶχες,εἶχε,0_9,N;NOM;PL,0_12,V;3;SG;PFV;PST
ἔχε,ἔχωμεν,1_11,V;2;SG;IMP,1_7,?
ἀρχήν,ἀρχή,2_10,?,2_0,N;VOC;SG
ἐμάζεψε,ἐμάζεψαν,0_12,V;3;SG;PFV;PST,0_5,?
ἔπεσα,ἔπεσαν,0_0,N;ACC;SG,0_5,?
τυφλοί,τυφλοὶ,2_6,ADJ;VOC;PL;MASC,2_19,?
ὀλίγη,ὀλίγον,0_14,ADJ;NOM;SG;FEM,0_1,?
διώχνῃ,διώχνω,1_4,?,1_8,V;1;SG;IPFV;PRS
κατηγορίας,κατηγοροῦν,2_11,V;2;PL;IPFV;PST,2_3,?
ἐλπίδα,ἐλπίδος,0_0,N;ACC;SG,0_2,N;NOM;SG
σκορπιοὺς,σκορπιοὶ,2_15,?,2_19,?
ἁμαρτάνῃς,ἁμαρτάνει,1_2,?,1_10,V;3;SG;IPFV;PRS
θέλων,θέλομεν,1_9,?,1_0,?
ξένον,ξένες,0_1,?,0_9,N;NOM;PL
υἱός,υἱοῦ,2_22,ADJ;NOM;SG;MASC,2_17,?
πολλοὶ,πολλὴν,2_19,?,2_12,?
ζαχαρίας,ζαχαρία,0_11,N;GEN;SG,0_0,N;ACC;SG
διάγει,διάγομεν,1_10,V;3;SG;IPFV;PRS,1_0,?
ἐξωτερικὴν,ἐξωτερικὸν,2_12,?,2_4,?
ἐπιστολὴν,ἐπιστολὴ,2_12,?,2_20,?
δημιουργοῦν,δημιουργοῦ,2_3,?,2_17,?
καιρὸν,καιρός,2_4,?,2_22,ADJ;NOM;SG;MASC
υἱός,υἱὸν,2_22,ADJ;NOM;SG;MASC,2_4,?
ἀκούσω,ἀκούσετε,1_8,V;1;SG;IPFV;PRS,1_3,V;2;PL;IMP
σπόρο,σπόροι,0_0,N;ACC;SG,0_6,N;VOC;PL
αὐτοῦ,αὐτὴν,2_17,?,2_12,?
ξέρῃ,ξέρομεν,1_4,?,1_0,?
βρῆτε,βροῦν,2_9,?,2_3,?
μερικοὺς,μερικοὶ,2_15,?,2_19,?
βλέπω,βλέπομεν,1_8,V;1;SG;IPFV;PRS,1_0,?
δείχνετε,δείχνεις,1_3,V;2;PL;IMP,1_6,V;2;SG;IPFV;PRS
βουνοῦ,βουνὰ,2_17,?,2_1,?
καμήλου,καμήλα,0_15,ADJ;GEN;SG;NEUT,0_0,N;ACC;SG
γράφει,γράφω,1_10,V;3;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS
ὅρκου,ὅρκος,0_15,ADJ;GEN;SG;NEUT,0_2,N;NOM;SG
ὀλίγες,ὀλίγα,0_9,N;NOM;PL,0_0,N;ACC;SG
δάκτυλά,δάκτυλον,0_3,?,0_1,?
ἄρρωστος,ἄρρωστοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC
πλύνῃς,πλύνε,1_2,?,1_11,V;2;SG;IMP
πικρίαν,πικρά,2_23,?,2_14,N;ACC;PL
βάλουν,βάλετε,1_5,?,1_3,V;2;PL;IMP
διακρίνῃ,διακρίνει,1_4,?,1_10,V;3;SG;IPFV;PRS
κακολογῆτε,κακολογεῖ,2_9,?,2_8,?
κηρύττω,κηρύττουν,1_8,V;1;SG;IPFV;PRS,1_5,?
πλύνε,πλύνουν,1_11,V;2;SG;IMP,1_5,?
καταλήξουν,καταλήξει,1_5,?,1_10,V;3;SG;IPFV;PRS
κατηγορεῖ,κατηγορίαν,2_8,?,2_23,?
χαρά,χαρῆτε,2_14,N;ACC;PL,2_9,?
ἀρχὴ,ἀρχὴν,2_20,?,2_12,?
ψυχὴ,ψυχή,2_20,?,2_0,N;VOC;SG
ἀδελφήν,ἀδελφοὶ,2_10,?,2_19,?
κακὰ,κακὸν,2_1,?,2_4,?
φάγωμεν,φάγουν,1_7,?,1_5,?
κοσμική,κοσμικά,2_0,N;VOC;SG,2_14,N;ACC;PL
γραφῶν,γραφήν,2_24,?,2_10,?
πονηροί,πονηρός,2_6,ADJ;VOC;PL;MASC,2_22,ADJ;NOM;SG;MASC
ἐκείνους,ἐκείνων,0_7,ADJ;ACC;PL;MASC,0_8,N;GEN;PL
στείλωμεν,στείλῃς,1_7,?,1_2,?
κακῶν,κακὰ,2_24,?,2_1,?
γαμβρόν,γαμβρός,2_13,ADJ;NOM;SG;NEUT,2_22,ADJ;NOM;SG;MASC
ὀνομάζουν,ὀνομάζῃ,1_5,?,1_4,?
πιστὸν,πιστοί,2_4,?,2_6,ADJ;VOC;PL;MASC
κοντὸς,κοντά,2_21,?,2_14,N;ACC;PL
ἐπερίμενε,ἐπερίμεναν,0_12,V;3;SG;PFV;PST,0_5,?
μένομεν,μένεις,1_0,?,1_6,V;2;SG;IPFV;PRS
μωρόν,μωροὺς,2_13,ADJ;NOM;SG;NEUT,2_15,?
μακροθυμῆτε,μακροθυμεῖ,2_9,?,2_8,?
ἀνυπότακτα,ἀνυπότακτοι,0_0,N;ACC;SG,0_13,ADJ;NOM;PL;MASC
ἑβδομάδα,ἑβδομάδος,0_0,N;ACC;SG,0_2,N;NOM;SG
συγχωρῶ,συγχωρεῖ,2_7,?,2_8,?
κύριοι,κύριος,0_13,ADJ;NOM;PL;MASC,0_2,N;NOM;SG
δώσωμεν,δώσει,1_7,?,1_10,V;3;SG;IPFV;PRS
ἀπηλλαγμένος,ἀπηλλαγμένον,0_2,N;NOM;SG,0_1,?
στηρίζῃ,στηρίζων,1_4,?,1_9,?
μαγδαληνὴ,μαγδαληνὴν,2_20,?,2_12,?
τόσος,τόσο,0_2,N;NOM;SG,0_10,ADJ;VOC;SG;NEUT
ἔκανες,ἔκαναν,0_9,N;NOM;PL,0_5,?
βλέπεις,βλέπετε,1_6,V;2;SG;IPFV;PRS,1_3,V;2;PL;IMP
σοφοὺς,σοφίας,2_15,?,2_11,V;2;PL;IPFV;PST
ἀργυραμοιβοὺς,ἀργυραμοιβῶν,2_15,?,2_24,?
ἀνόητος,ἀνόητα,0_2,N;NOM;SG,0_0,N;ACC;SG
ἐντολὴν,ἐντολή,2_12,?,2_0,N;VOC;SG
δικαιώνῃ,δικαιώνεται,1_4,?,1_1,ADJ;VOC;PL;FEM;SPRL;AB
διατάξῃ,διατάξει,1_4,?,1_10,V;3;SG;IPFV;PRS
ἀδελφὴ,ἀδελφῆς,2_20,?,2_5,?
κοσμικοὶ,κοσμικὰ,2_19,?,2_1,?
σκοτεινὸν,σκοτεινοῦ,2_4,?,2_17,?
φαγητὰ,φαγητοῦ,2_1,?,2_17,?
ἁμαρτάνουν,ἁμαρτάνωμεν,1_5,?,1_7,?
φέρετε,φέρεις,1_3,V;2;PL;IMP,1_6,V;2;SG;IPFV;PRS
ὅτε,ὅταν,0_12,V;3;SG;PFV;PST,0_5,?
ρίχνει,ρίχνετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP
ἐπιτρέψω,ἐπιτρέψῃ,1_8,V;1;SG;IPFV;PRS,1_4,?
ἄφησαν,ἄφησε,0_5,?,0_12,V;3;SG;PFV;PST
πυρετός,πυρετοὺς,2_22,ADJ;NOM;SG;MASC,2_15,?
ἀγαθή,ἀγαθά,2_0,N;VOC;SG,2_14,N;ACC;PL
πυρετοὺς,πυρετός,2_15,?,2_22,ADJ;NOM;SG;MASC
χαρὰ,χαροῦν,2_1,?,2_3,?
βεβαία,βεβαίαν,0_0,N;ACC;SG,0_5,?
δίκαιος,δίκαιοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC
κατοικίαν,κατοικῇ,2_23,?,2_2,?
φυσικὸς,φυσικῶν,2_21,?,2_24,?
κατακρίνῃ,κατακρίνεις,1_4,?,1_6,V;2;SG;IPFV;PRS
ὀνομάσῃς,ὀνομάσετε,1_2,?,1_3,V;2;PL;IMP
ἀναχωρήσῃ,ἀναχωρήσουν,1_4,?,1_5,?
ὅλην,ὅλος,0_4,?,0_2,N;NOM;SG
πόσα,πόσας,0_0,N;ACC;SG,0_11,N;GEN;SG
γνωστὴν,γνωστοί,2_12,?,2_6,ADJ;VOC;PL;MASC
ὅτου,ὅτι,0_15,ADJ;GEN;SG;NEUT,0_6,N;VOC;PL
γυρίσῃ,γυρίσω,1_4,?,1_8,V;1;SG;IPFV;PRS
ἄγριοι,ἄγριον,0_13,ADJ;NOM;PL;MASC,0_1,?
ἀγαθός,ἀγαθὸν,2_22,ADJ;NOM;SG;MASC,2_4,?
ὑποφέρετε,ὑποφέρει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS
ἑβραϊκήν,ἑβραϊκά,2_10,?,2_14,N;ACC;PL
σωτηρίας,σωτηρίαν,0_11,N;GEN;SG,0_5,?
πόρνη,πόρνες,0_14,ADJ;NOM;SG;FEM,0_9,N;NOM;PL
πεσμένην,πεσμένος,0_4,?,0_2,N;NOM;SG
μαλακὰ,μαλακά,2_1,?,2_14,N;ACC;PL
τέτοιος,τέτοιοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC
λαοὶ,λαὸς,2_19,?,2_21,?
παρουσιάσω,παρουσιάσωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?
φάγω,φάγουν,1_8,V;1;SG;IPFV;PRS,1_5,?
λάβωμεν,λάβῃ,1_7,?,1_4,?
καρπὸν,καρπός,2_4,?,2_22,ADJ;NOM;SG;MASC
μεγάλους,μεγάλα,0_7,ADJ;ACC;PL;MASC,0_0,N;ACC;SG
φύγῃ,φύγουν,1_4,?,1_5,?
πάρετε,πάρωμεν,1_3,V;2;PL;IMP,1_7,?
πιῆτε,πιῶ,2_9,?,2_7,?
ἀγαπητοὺς,ἀγαπητός,2_15,?,2_22,ADJ;NOM;SG;MASC
ἀκούεται,ἀκούω,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_8,V;1;SG;IPFV;PRS
ἐλπίζω,ἐλπίζομεν,1_8,V;1;SG;IPFV;PRS,1_0,?
παρέδωσε,παρέδωσα,0_12,V;3;SG;PFV;PST,0_0,N;ACC;SG
ἔξοδον,ἔξοδα,0_1,?,0_0,N;ACC;SG
χωρίζεται,χωρίζῃ,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_4,?
καταργῶ,καταργήσῃ,2_7,?,2_18,?
ἀγγέλους,ἀγγέλων,0_7,ADJ;ACC;PL;MASC,0_8,N;GEN;PL
καλὸν,καλά,2_4,?,2_14,N;ACC;PL
ἐμποδίζουν,ἐμποδίζετε,1_5,?,1_3,V;2;PL;IMP
νέο,νέοι,0_10,ADJ;VOC;SG;NEUT,0_13,ADJ;NOM;PL;MASC
στενοὺς,στενὸς,2_15,?,2_21,?
ἕκτος,ἕκτην,0_2,N;NOM;SG,0_4,?
πρόσκαιρα,πρόσκαιρη,0_0,N;ACC;SG,0_14,ADJ;NOM;SG;FEM
θεοὶ,θεόν,2_19,?,2_13,ADJ;NOM;SG;NEUT
ὅσων,ὅσοι,0_8,N;GEN;PL,0_13,ADJ;NOM;PL;MASC
ἠμπορεῖ,ἠμποροῦν,2_8,?,2_3,?
αὐτὴ,αὐτὸς,2_20,?,2_21,?
ξένες,ξένη,0_9,N;NOM;PL,0_14,ADJ;NOM;SG;FEM
βάλετε,βάλει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS
λευκὴν,λευκὴ,2_12,?,2_20,?
λιμένας,λιμένα,0_11,N;GEN;SG,0_0,N;ACC;SG
ἀποστολήν,ἀποστολή,2_10,?,2_0,N;VOC;SG
βλέπε,βλέπωμεν,1_11,V;2;SG;IMP,1_7,?
βοηθεῖ,βοηθὸν,2_8,?,2_4,?
καλέσουν,καλέσῃ,1_5,?,1_4,?
ἐφανερώθηκα,ἐφανερώθηκε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST
πολλοῦ,πολλοὺς,2_17,?,2_15,?
μερικοί,μερικὰ,2_6,ADJ;VOC;PL;MASC,2_1,?
ὑπάρχω,ὑπάρχομεν,1_8,V;1;SG;IPFV;PRS,1_0,?
ἀγαπῶ,ἀγαπήσῃ,2_7,?,2_18,?
βάλει,βάλε,1_10,V;3;SG;IPFV;PRS,1_11,V;2;SG;IMP
ὀνομασθῇ,ὀνομασθῆτε,2_2,?,2_9,?
διατάξεις,διατάξῃ,1_6,V;2;SG;IPFV;PRS,1_4,?
πολλοῦ,πολλοὶ,2_17,?,2_19,?
κηρύττω,κηρύττετε,1_8,V;1;SG;IPFV;PRS,1_3,V;2;PL;IMP
ἐτίναξε,ἐτίναξαν,0_12,V;3;SG;PFV;PST,0_5,?
ἀδελφὴ,ἀδελφὸς,2_20,?,2_21,?
βρίσκουν,βρίσκω,1_5,?,1_8,V;1;SG;IPFV;PRS
γνωστὸν,γνωστόν,2_4,?,2_13,ADJ;NOM;SG;NEUT
ὀλίγων,ὀλίγη,0_8,N;GEN;PL,0_14,ADJ;NOM;SG;FEM
ἐκθέτῃ,ἐκθέτουν,1_4,?,1_5,?
νουθετῶ,νουθετῆτε,2_7,?,2_9,?
φέρετε,φέρωμεν,1_3,V;2;PL;IMP,1_7,?
ἀγαπητόν,ἀγαπητοῦ,2_13,ADJ;NOM;SG;NEUT,2_17,?
βαστάζω,βαστάζωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?
ἑρμηνεία,ἑρμηνείαν,0_0,N;ACC;SG,0_5,?
ξένην,ξένα,0_4,?,0_0,N;ACC;SG
ὀλίγων,ὀλίγοι,0_8,N;GEN;PL,0_13,ADJ;NOM;PL;MASC
ἀποδείξουν,ἀποδείξεις,1_5,?,1_6,V;2;SG;IPFV;PRS
ὁδηγοῦν,ὁδηγίαν,2_3,?,2_23,?
θάνατε,θάνατος,0_12,V;3;SG;PFV;PST,0_2,N;NOM;SG
περιτομὴν,περιτομὴ,2_12,?,2_20,?
φλογερὰ,φλογερὴν,2_1,?,2_12,?
καθαρὰ,καθαρός,2_1,?,2_22,ADJ;NOM;SG;MASC
ζωντανῶν,ζωντανὴ,2_24,?,2_20,?
πόσους,πόσας,0_7,ADJ;ACC;PL;MASC,0_11,N;GEN;SG
δείξῃ,δείξουν,1_4,?,1_5,?
κλάδος,κλάδων,0_2,N;NOM;SG,0_8,N;GEN;PL
πιστοὶ,πιστός,2_19,?,2_22,ADJ;NOM;SG;MASC
μετενόησε,μετενόησαν,0_12,V;3;SG;PFV;PST,0_5,?
ἔπεφταν,ἔπεφτε,0_5,?,0_12,V;3;SG;PFV;PST
κατηγορεῖ,κατηγορήσῃ,2_8,?,2_18,?
εὑρῆκα,εὑρῆκες,0_0,N;ACC;SG,0_9,N;NOM;PL
φιλονεικίαν,φιλονεικῇ,2_23,?,2_2,?
ἀρετήν,ἀρετή,2_10,?,2_0,N;VOC;SG
ἐκεῖνα,ἐκεῖνον,0_0,N;ACC;SG,0_1,?
νεκροὺς,νεκροὶ,2_15,?,2_19,?
καταραμένα,καταραμένος,0_0,N;ACC;SG,0_2,N;NOM;SG
θεραπεύων,θεραπεύουν,1_9,?,1_5,?
οὐρανοῦ,οὐρανὸν,2_17,?,2_4,?
λοιπὸν,λοιπῶν,2_4,?,2_24,?
πτωχοὺς,πτωχός,2_15,?,2_22,ADJ;NOM;SG;MASC
θυμὸς,θυμόν,2_21,?,2_13,ADJ;NOM;SG;NEUT
λοιπά,λοιποὶ,2_14,N;ACC;PL,2_19,?
αὐτὰ,αὐτὸν,2_1,?,2_4,?
κρατῇ,κρατῶ,2_2,?,2_7,?
τελευταῖά,τελευταῖοι,0_3,?,0_13,ADJ;NOM;PL;MASC
θεὸν,θεῶν,2_4,?,2_24,?
φανοὺς,φανῆτε,2_15,?,2_9,?
μίλησαν,μίλησα,0_5,?,0_0,N;ACC;SG
δείξω,δείξωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?
ἄλλοι,ἄλλων,0_13,ADJ;NOM;PL;MASC,0_8,N;GEN;PL
μποροῦν,μπορεῖ,2_3,?,2_8,?
ἀγροὺς,ἀγροῦ,2_15,?,2_17,?
πολλά,πολλὴν,2_14,N;ACC;PL,2_12,?
καιρόν,καιρὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?
ἀργὸν,ἀργοὶ,2_4,?,2_19,?
ζητεῖ,ζητῶ,2_8,?,2_7,?
μεγάλων,μεγάλα,0_8,N;GEN;PL,0_0,N;ACC;SG
διδάσκω,διδάσκεται,1_8,V;1;SG;IPFV;PRS,1_1,ADJ;VOC;PL;FEM;SPRL;AB
πολλὴν,πολλήν,2_12,?,2_10,?
ἑνός,ἑνὸς,2_22,ADJ;NOM;SG;MASC,2_21,?
ἁπλοϊκός,ἁπλοϊκοῦ,2_22,ADJ;NOM;SG;MASC,2_17,?
ἀστέρας,ἀστέρων,0_11,N;GEN;SG,0_8,N;GEN;PL
αὐτοῦ,αὐτὰ,2_17,?,2_1,?
ἀμὴν,ἀμήν,2_12,?,2_10,?
γαμβρός,γαμβρὸν,2_22,ADJ;NOM;SG;MASC,2_4,?
ἁμαρτωλὰ,ἁμαρτωλοί,2_1,?,2_6,ADJ;VOC;PL;MASC
μεγάλος,μεγάλοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC
συνετόν,συνετὰ,2_13,ADJ;NOM;SG;NEUT,2_1,?
βουτήξω,βουτήξῃ,1_8,V;1;SG;IPFV;PRS,1_4,?
γνήσιον,γνήσιε,0_1,?,0_12,V;3;SG;PFV;PST
φρουροὶ,φρουρήσῃ,2_19,?,2_18,?
ἐπίστεψα,ἐπίστεψαν,0_0,N;ACC;SG,0_5,?
σημερινὸν,σημερινοῦ,2_4,?,2_17,?
κατάλληλα,κατάλληλη,0_0,N;ACC;SG,0_14,ADJ;NOM;SG;FEM
πειράζῃ,πειράζῃς,1_4,?,1_2,?
καλὸν,καλοὺς,2_4,?,2_15,?
ἀετοί,ἀετοῦ,2_6,ADJ;VOC;PL;MASC,2_17,?
δύσκολον,δύσκολα,0_1,?,0_0,N;ACC;SG
παρασύρουν,παρασύρῃ,1_5,?,1_4,?
περίχωρά,περίχωρον,0_3,?,0_1,?
ζωὴν,ζωήν,2_12,?,2_10,?
λύδδας,λύδδα,0_11,N;GEN;SG,0_0,N;ACC;SG
φεύγομεν,φεύγουν,1_0,?,1_5,?
φέρεις,φέρουν,1_6,V;2;SG;IPFV;PRS,1_5,?
μένεις,μένω,1_6,V;2;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS
χριστόν,χριστὸν,2_13,ADJ;NOM;SG;NEUT,2_4,?
ἐπιστρέψω,ἐπιστρέψωμεν,1_8,V;1;SG;IPFV;PRS,1_7,?
νεκρὴ,νεκροὺς,2_20,?,2_15,?
σκορπιόν,σκορπιοῦ,2_13,ADJ;NOM;SG;NEUT,2_17,?
θεός,θείαν,2_22,ADJ;NOM;SG;MASC,2_23,?
φυλάξῃς,φυλάξει,1_2,?,1_10,V;3;SG;IPFV;PRS
ἐπιβαρύνωμεν,ἐπιβαρύνω,1_7,?,1_8,V;1;SG;IPFV;PRS
περιμένετε,περιμένωμεν,1_3,V;2;PL;IMP,1_7,?
ψάλλετε,ψάλλω,1_3,V;2;PL;IMP,1_8,V;1;SG;IPFV;PRS
ἔμαθες,ἔμαθε,0_9,N;NOM;PL,0_12,V;3;SG;PFV;PST
στρατηγοί,στρατηγοὶ,2_6,ADJ;VOC;PL;MASC,2_19,?
ἡγεμόνας,ἡγεμόνος,0_11,N;GEN;SG,0_2,N;NOM;SG
ζυγόν,ζυγός,2_13,ADJ;NOM;SG;NEUT,2_22,ADJ;NOM;SG;MASC
ἀνθρώπινο,ἀνθρώπινα,0_10,ADJ;VOC;SG;NEUT,0_0,N;ACC;SG
ἀνόητη,ἀνόητα,0_14,ADJ;NOM;SG;FEM,0_0,N;ACC;SG
παραδίδεται,παραδίδεις,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_6,V;2;SG;IPFV;PRS
μεγάλους,μεγάλην,0_7,ADJ;ACC;PL;MASC,0_4,?
ἔτρωγε,ἔτρωγαν,0_12,V;3;SG;PFV;PST,0_5,?
ψυχὴν,ψυχή,2_12,?,2_0,N;VOC;SG
ψάλλετε,ψάλλουν,1_3,V;2;PL;IMP,1_5,?
γυμνοὶ,γυμνοί,2_19,?,2_6,ADJ;VOC;PL;MASC
εὐαρέσκειαν,εὐαρέσκεια,0_5,?,0_0,N;ACC;SG
προσωποληψία,προσωποληψίας,0_0,N;ACC;SG,0_11,N;GEN;SG
ξέρεις,ξέρῃς,1_6,V;2;SG;IPFV;PRS,1_2,?
ἔχομεν,ἔχουν,1_0,?,1_5,?
μικρόν,μικρὴ,2_13,ADJ;NOM;SG;NEUT,2_20,?
